Data,Hora,Temp Equip Min (°C),Temp Equip Max (°C),Temp Equip (°C),Umd Equip Min (%),Umd Equip Max (%),Umd Equip (%),Temp Exame Min (°C),Temp Exame Max (°C),Temp Exame (°C),Umd Exame Min (%),Umd Exame Max (%),Umd Exame (%)
24/11/23,12:27:39,5,5,19.8,5,5,43.1,5,5,19.2,5,5,48.5
24/11/23,12:27:50,5,5,19.8,5,5,43.1,5,5,19.2,5,5,48.5
24/11/23,12:28:01,5,5,19.8,5,5,43.1,5,5,19.2,5,5,48.5
24/11/23,12:28:13,5,5,19.8,5,5,43.1,5,5,19.2,5,5,48.5
24/11/23,12:28:24,5,5,19.8,5,5,43.1,5,5,19.2,5,5,48.6
24/11/23,12:28:35,5,5,19.8,5,5,43.2,5,5,19.2,5,5,48.6
24/11/23,12:30:05,5,5,19.8,5,5,43.2,5,5,19.1,5,5,48.8
24/11/23,12:30:16,5,5,19.8,5,5,43.2,5,5,19.0,5,5,48.9
24/11/23,12:30:27,5,5,19.8,5,5,43.2,5,5,19.0,5,5,48.9
24/11/23,12:30:38,5,5,19.8,5,5,43.0,5,5,19.0,5,5,48.9
24/11/23,12:30:50,5,5,19.8,5,5,43.2,5,5,19.0,5,5,48.9
24/11/23,12:31:01,5,5,19.8,5,5,43.2,5,5,19.0,5,5,48.9
24/11/23,12:31:12,5,5,19.8,5,5,43.0,5,5,19.0,5,5,48.9
24/11/23,12:31:23,5,5,19.8,5,5,43.0,5,5,19.0,5,5,48.9
24/11/23,12:31:34,5,5,19.8,5,5,42.9,5,5,19.0,5,5,48.9
24/11/23,12:31:46,5,5,19.8,5,5,43.2,5,5,18.9,5,5,49.0
24/11/23,12:31:57,5,5,19.8,5,5,43.2,5,5,18.9,5,5,49.0
24/11/23,12:32:08,5,5,19.8,5,5,42.9,5,5,18.9,5,5,49.0
24/11/23,12:32:19,5,5,19.8,5,5,43.0,5,5,18.9,5,5,49.0
24/11/23,12:32:30,5,5,19.8,5,5,43.0,5,5,18.9,5,5,49.1
24/11/23,12:32:42,5,5,19.8,5,5,43.0,5,5,18.8,5,5,49.1
24/11/23,12:32:53,5,5,19.8,5,5,42.8,5,5,18.8,5,5,49.1
24/11/23,12:33:04,5,5,19.8,5,5,42.9,5,5,18.8,5,5,49.2
24/11/23,12:33:15,5,5,19.8,5,5,43.0,5,5,18.8,5,5,49.2
24/11/23,12:33:26,5,5,19.8,5,5,42.9,5,5,18.8,5,5,49.3
24/11/23,12:33:38,5,5,19.8,5,5,42.9,5,5,18.8,5,5,49.4
24/11/23,12:35:07,5,5,19.8,5,5,42.7,5,5,18.7,5,5,49.7
24/11/23,12:35:19,5,5,19.8,5,5,42.7,5,5,18.7,5,5,49.8
24/11/23,12:35:30,5,5,19.8,5,5,42.9,5,5,18.6,5,5,50.0
24/11/23,12:35:41,5,5,19.8,5,5,43.0,5,5,18.6,5,5,50.3
24/11/23,12:35:52,5,5,19.8,5,5,43.0,5,5,18.6,5,5,50.4
24/11/23,12:36:03,5,5,19.8,5,5,43.1,5,5,18.6,5,5,50.5
24/11/23,12:36:15,5,5,19.8,5,5,43.3,5,5,18.6,5,5,50.6
24/11/23,12:36:26,5,5,19.8,5,5,43.1,5,5,18.6,5,5,50.9
24/11/23,12:36:37,5,5,19.8,5,5,43.1,5,5,18.6,5,5,51.1
24/11/23,12:36:48,5,5,19.8,5,5,43.2,5,5,18.6,5,5,51.2
24/11/23,12:36:59,5,5,19.8,5,5,43.2,5,5,18.6,5,5,51.3
24/11/23,12:37:11,5,5,19.8,5,5,43.3,5,5,18.6,5,5,51.5
24/11/23,12:37:22,5,5,19.8,5,5,43.2,5,5,18.6,5,5,51.5
24/11/23,12:37:33,5,5,19.8,5,5,43.3,5,5,18.6,5,5,51.7
24/11/23,12:37:44,5,5,19.8,5,5,43.2,5,5,18.6,5,5,51.8
24/11/23,12:37:56,5,5,19.8,5,5,43.5,5,5,18.6,5,5,51.8
24/11/23,12:38:07,5,5,19.8,5,5,43.4,5,5,18.6,5,5,51.8
24/11/23,12:38:18,5,5,19.8,5,5,43.4,5,5,18.6,5,5,51.8
24/11/23,12:38:29,5,5,19.8,5,5,43.4,5,5,18.6,5,5,51.8
24/11/23,12:38:40,5,5,19.8,5,5,43.6,5,5,18.6,5,5,51.8
24/11/23,12:40:10,5,5,19.8,5,5,43.5,5,5,18.7,5,5,51.5
24/11/23,12:40:21,5,5,19.8,5,5,43.5,5,5,18.7,5,5,51.4
24/11/23,12:40:32,5,5,19.8,5,5,43.6,5,5,18.7,5,5,51.4
24/11/23,12:40:44,5,5,19.8,5,5,43.6,5,5,18.7,5,5,51.3
24/11/23,12:40:55,5,5,19.8,5,5,43.7,5,5,18.7,5,5,51.3
24/11/23,12:41:06,5,5,19.8,5,5,43.7,5,5,18.7,5,5,51.2
24/11/23,12:41:17,5,5,19.8,5,5,43.7,5,5,18.8,5,5,51.1
24/11/23,12:41:29,5,5,19.8,5,5,43.7,5,5,18.8,5,5,51.0
24/11/23,12:41:40,5,5,19.8,5,5,43.7,5,5,18.8,5,5,51.0
24/11/23,12:41:51,5,5,19.8,5,5,43.8,5,5,18.8,5,5,50.9
24/11/23,12:42:02,5,5,19.8,5,5,43.8,5,5,18.8,5,5,50.8
24/11/23,12:42:13,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.8
24/11/23,12:42:25,5,5,19.8,5,5,43.9,5,5,18.9,5,5,50.6
24/11/23,12:42:36,5,5,19.8,5,5,43.9,5,5,18.9,5,5,50.6
24/11/23,12:42:47,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.5
24/11/23,12:42:58,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.4
24/11/23,12:43:10,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.2
24/11/23,12:43:21,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.2
24/11/23,12:43:32,5,5,19.8,5,5,43.8,5,5,18.9,5,5,50.1
24/11/23,12:43:43,5,5,19.8,5,5,43.8,5,5,19.0,5,5,50.0
24/11/23,12:45:13,5,5,19.8,5,5,43.6,5,5,19.1,5,5,49.3
24/11/23,12:45:24,5,5,19.8,5,5,43.6,5,5,19.1,5,5,49.2
24/11/23,12:45:35,5,5,19.8,5,5,43.4,5,5,19.1,5,5,49.1
24/11/23,12:45:46,5,5,19.8,5,5,43.5,5,5,19.1,5,5,49.1
24/11/23,12:45:57,5,5,19.8,5,5,43.5,5,5,19.1,5,5,49.1
24/11/23,12:46:09,5,5,19.8,5,5,43.7,5,5,19.1,5,5,49.0
24/11/23,12:46:20,5,5,19.8,5,5,43.7,5,5,19.1,5,5,48.9
24/11/23,12:46:31,5,5,19.8,5,5,43.4,5,5,19.1,5,5,48.8
24/11/23,12:46:42,5,5,19.8,5,5,43.8,5,5,19.1,5,5,48.8
24/11/23,12:46:54,5,5,19.8,5,5,43.6,5,5,19.1,5,5,48.7
24/11/23,12:47:05,5,5,19.8,5,5,43.4,5,5,19.1,5,5,48.7
24/11/23,12:47:16,5,5,19.8,5,5,43.3,5,5,19.1,5,5,48.7
24/11/23,12:47:27,5,5,19.8,5,5,43.3,5,5,19.1,5,5,48.7
24/11/23,12:47:38,5,5,19.8,5,5,43.7,5,5,19.1,5,5,48.7
24/11/23,12:47:50,5,5,19.8,5,5,43.5,5,5,19.1,5,5,48.8
24/11/23,12:48:01,5,5,19.8,5,5,43.1,5,5,19.1,5,5,48.8
24/11/23,12:48:12,5,5,19.8,5,5,43.3,5,5,19.1,5,5,48.8
24/11/23,12:48:23,5,5,19.8,5,5,43.3,5,5,19.1,5,5,49.0
24/11/23,12:48:34,5,5,19.8,5,5,43.3,5,5,19.1,5,5,49.0
24/11/23,12:48:46,5,5,19.8,5,5,43.4,5,5,19.1,5,5,49.1
24/11/23,12:50:15,5,5,19.8,5,5,43.3,5,5,19.1,5,5,49.8
24/11/23,12:50:26,5,5,19.8,5,5,43.3,5,5,19.1,5,5,50.1
24/11/23,12:50:38,5,5,19.8,5,5,43.3,5,5,19.1,5,5,50.3
24/11/23,12:50:49,5,5,19.8,5,5,43.3,5,5,19.1,5,5,50.4
24/11/23,12:51:00,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.4
24/11/23,12:51:11,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.5
24/11/23,12:51:22,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.6
24/11/23,12:51:34,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.8
24/11/23,12:51:45,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.8
24/11/23,12:51:56,5,5,19.8,5,5,43.5,5,5,19.1,5,5,50.9
24/11/23,12:52:07,5,5,19.8,5,5,43.6,5,5,19.1,5,5,50.9
24/11/23,12:52:19,5,5,19.8,5,5,43.6,5,5,19.1,5,5,50.9
24/11/23,12:52:30,5,5,19.8,5,5,43.6,5,5,19.1,5,5,50.9
24/11/23,12:52:41,5,5,19.8,5,5,43.6,5,5,19.1,5,5,50.9
24/11/23,12:52:52,5,5,19.8,5,5,43.7,5,5,19.1,5,5,50.9
24/11/23,12:53:03,5,5,19.8,5,5,43.7,5,5,19.1,5,5,50.9
24/11/23,12:53:15,5,5,19.8,5,5,43.8,5,5,19.1,5,5,50.9
24/11/23,12:53:26,5,5,19.8,5,5,43.8,5,5,19.1,5,5,50.8
24/11/23,12:53:37,5,5,19.8,5,5,43.8,5,5,19.1,5,5,50.8
24/11/23,12:53:48,5,5,19.8,5,5,43.8,5,5,19.1,5,5,50.8
24/11/23,12:55:07,5,5,19.8,5,5,44.4,5,5,19.1,5,5,50.3
24/11/23,12:55:18,5,5,19.8,5,5,44.4,5,5,19.1,5,5,50.2
24/11/23,12:55:29,5,5,19.8,5,5,44.1,5,5,19.1,5,5,50.2
24/11/23,12:55:40,5,5,19.8,5,5,43.9,5,5,19.1,5,5,50.0
24/11/23,12:55:51,5,5,19.8,5,5,43.6,5,5,19.1,5,5,50.0
24/11/23,12:56:03,5,5,19.8,5,5,44.2,5,5,19.1,5,5,49.9
24/11/23,12:56:14,5,5,19.8,5,5,44.0,5,5,19.1,5,5,49.9
24/11/23,12:56:25,5,5,19.8,5,5,44.0,5,5,19.1,5,5,49.8
24/11/23,12:56:36,5,5,19.8,5,5,43.8,5,5,19.1,5,5,49.7
24/11/23,12:56:47,5,5,19.8,5,5,43.8,5,5,19.1,5,5,49.7
24/11/23,12:56:59,5,5,19.8,5,5,43.8,5,5,19.1,5,5,49.4
24/11/23,12:57:10,5,5,19.8,5,5,43.8,5,5,19.1,5,5,49.4
24/11/23,12:57:21,5,5,19.8,5,5,43.7,5,5,19.1,5,5,49.2
24/11/23,12:57:32,5,5,19.8,5,5,44.1,5,5,19.2,5,5,49.2
24/11/23,12:57:44,5,5,19.8,5,5,44.0,5,5,19.2,5,5,49.1
24/11/23,12:57:55,5,5,19.8,5,5,43.9,5,5,19.2,5,5,49.0
24/11/23,12:58:06,5,5,19.8,5,5,43.8,5,5,19.2,5,5,48.8
24/11/23,12:58:17,5,5,19.8,5,5,43.8,5,5,19.2,5,5,48.7
24/11/23,12:58:28,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.7
24/11/23,12:58:40,5,5,19.8,5,5,43.8,5,5,19.2,5,5,48.7
24/11/23,13:00:09,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.7
24/11/23,13:00:20,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.6
24/11/23,13:00:31,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.6
24/11/23,13:00:42,5,5,19.8,5,5,43.9,5,5,19.2,5,5,48.7
24/11/23,13:00:54,5,5,19.8,5,5,43.7,5,5,19.2,5,5,48.7
24/11/23,13:01:05,5,5,19.8,5,5,43.4,5,5,19.2,5,5,48.7
24/11/23,13:01:16,5,5,19.8,5,5,43.3,5,5,19.2,5,5,48.7
24/11/23,13:01:27,5,5,19.8,5,5,43.3,5,5,19.2,5,5,48.8
24/11/23,13:01:38,5,5,19.8,5,5,43.4,5,5,19.2,5,5,48.8
24/11/23,13:01:50,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.9
24/11/23,13:02:01,5,5,19.8,5,5,43.6,5,5,19.2,5,5,49.1
24/11/23,13:02:12,5,5,19.8,5,5,43.6,5,5,19.2,5,5,49.2
24/11/23,13:02:23,5,5,19.8,5,5,43.7,5,5,19.2,5,5,49.5
24/11/23,13:02:34,5,5,19.8,5,5,43.8,5,5,19.2,5,5,49.6
24/11/23,13:02:46,5,5,19.8,5,5,43.7,5,5,19.2,5,5,49.9
24/11/23,13:02:57,5,5,19.8,5,5,43.7,5,5,19.2,5,5,50.1
24/11/23,13:03:08,5,5,19.8,5,5,43.7,5,5,19.2,5,5,50.3
24/11/23,13:03:19,5,5,19.8,5,5,43.7,5,5,19.2,5,5,50.5
24/11/23,13:03:31,5,5,19.8,5,5,43.7,5,5,19.2,5,5,50.6
24/11/23,13:03:42,5,5,19.8,5,5,43.8,5,5,19.2,5,5,50.7
24/11/23,13:05:11,5,5,19.8,5,5,44.2,5,5,19.2,5,5,51.1
24/11/23,13:05:23,5,5,19.8,5,5,44.0,5,5,19.2,5,5,51.0
24/11/23,13:05:34,5,5,19.8,5,5,43.9,5,5,19.2,5,5,51.0
24/11/23,13:05:45,5,5,19.8,5,5,44.2,5,5,19.2,5,5,51.0
24/11/23,13:05:56,5,5,19.8,5,5,44.4,5,5,19.2,5,5,50.9
24/11/23,13:06:07,5,5,19.8,5,5,44.7,5,5,19.2,5,5,50.8
24/11/23,13:06:19,5,5,19.8,5,5,44.5,5,5,19.2,5,5,50.7
24/11/23,13:06:30,5,5,19.8,5,5,44.2,5,5,19.2,5,5,50.7
24/11/23,13:06:41,5,5,19.8,5,5,44.1,5,5,19.2,5,5,50.7
24/11/23,13:06:52,5,5,19.8,5,5,44.1,5,5,19.2,5,5,50.7
24/11/23,13:07:03,5,5,19.8,5,5,44.2,5,5,19.2,5,5,50.6
24/11/23,13:07:15,5,5,19.8,5,5,44.0,5,5,19.2,5,5,50.4
24/11/23,13:07:26,5,5,19.8,5,5,44.1,5,5,19.2,5,5,50.4
24/11/23,13:07:37,5,5,19.8,5,5,44.3,5,5,19.2,5,5,50.3
24/11/23,13:07:48,5,5,19.8,5,5,44.3,5,5,19.2,5,5,50.1
24/11/23,13:08:00,5,5,19.8,5,5,44.3,5,5,19.2,5,5,50.1
24/11/23,13:08:11,5,5,19.8,5,5,44.4,5,5,19.2,5,5,50.1
24/11/23,13:08:22,5,5,19.8,5,5,44.4,5,5,19.2,5,5,50.1
24/11/23,13:08:33,5,5,19.8,5,5,44.9,5,5,19.2,5,5,49.9
24/11/23,13:08:44,5,5,19.8,5,5,44.6,5,5,19.2,5,5,49.9
24/11/23,13:10:14,5,5,19.8,5,5,44.1,5,5,19.2,5,5,49.0
24/11/23,13:10:25,5,5,19.8,5,5,44.5,5,5,19.2,5,5,49.0
24/11/23,13:10:36,5,5,19.8,5,5,44.7,5,5,19.2,5,5,48.9
24/11/23,13:10:48,5,5,19.8,5,5,44.0,5,5,19.2,5,5,48.8
24/11/23,13:10:59,5,5,19.8,5,5,43.9,5,5,19.2,5,5,48.7
24/11/23,13:11:10,5,5,19.8,5,5,44.2,5,5,19.2,5,5,48.7
24/11/23,13:11:21,5,5,19.8,5,5,44.1,5,5,19.2,5,5,48.7
24/11/23,13:11:32,5,5,19.8,5,5,44.1,5,5,19.2,5,5,48.7
24/11/23,13:11:44,5,5,19.8,5,5,44.0,5,5,19.2,5,5,48.7
24/11/23,13:11:55,5,5,19.8,5,5,44.4,5,5,19.2,5,5,48.7
24/11/23,13:12:06,5,5,19.8,5,5,44.0,5,5,19.2,5,5,48.6
24/11/23,13:12:17,5,5,19.8,5,5,44.2,5,5,19.2,5,5,48.6
24/11/23,13:12:29,5,5,19.8,5,5,44.0,5,5,19.2,5,5,48.7
24/11/23,13:12:40,5,5,19.8,5,5,44.0,5,5,19.2,5,5,48.7
24/11/23,13:12:51,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.7
24/11/23,13:13:02,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.7
24/11/23,13:13:13,5,5,19.8,5,5,43.6,5,5,19.2,5,5,48.7
24/11/23,13:13:24,5,5,19.8,5,5,43.9,5,5,19.2,5,5,48.8
24/11/23,13:13:36,5,5,19.8,5,5,43.9,5,5,19.2,5,5,48.8
24/11/23,13:13:47,5,5,19.8,5,5,43.7,5,5,19.2,5,5,48.8
24/11/23,13:15:17,5,5,19.8,5,5,43.8,5,5,19.1,5,5,49.1
24/11/23,13:15:28,5,5,19.8,5,5,44.5,5,5,19.1,5,5,49.1
24/11/23,13:15:39,5,5,19.8,5,5,44.2,5,5,19.1,5,5,49.1
24/11/23,13:15:50,5,5,19.8,5,5,43.7,5,5,19.1,5,5,49.1
24/11/23,13:16:01,5,5,19.8,5,5,43.6,5,5,19.0,5,5,49.2
24/11/23,13:16:13,5,5,19.8,5,5,43.4,5,5,19.0,5,5,49.2
24/11/23,13:16:24,5,5,19.8,5,5,43.4,5,5,19.0,5,5,49.2
24/11/23,13:16:35,5,5,19.8,5,5,43.5,5,5,19.0,5,5,49.3
24/11/23,13:16:46,5,5,19.8,5,5,43.5,5,5,19.0,5,5,49.3
24/11/23,13:16:57,5,5,19.8,5,5,43.5,5,5,19.0,5,5,49.3
24/11/23,13:17:09,5,5,19.8,5,5,43.8,5,5,18.9,5,5,49.3
24/11/23,13:17:20,5,5,19.8,5,5,44.0,5,5,18.9,5,5,49.3
24/11/23,13:17:31,5,5,19.8,5,5,43.5,5,5,18.9,5,5,49.3
24/11/23,13:17:42,5,5,19.8,5,5,43.3,5,5,18.9,5,5,49.3
24/11/23,13:17:53,5,5,19.8,5,5,43.3,5,5,18.9,5,5,49.3
24/11/23,13:18:05,5,5,19.8,5,5,43.8,5,5,18.9,5,5,49.3
24/11/23,13:18:16,5,5,19.8,5,5,43.8,5,5,18.9,5,5,49.3
24/11/23,13:18:27,5,5,19.8,5,5,43.6,5,5,18.8,5,5,49.3
24/11/23,13:18:38,5,5,19.8,5,5,43.4,5,5,18.8,5,5,49.3
24/11/23,13:18:49,5,5,19.8,5,5,43.4,5,5,18.8,5,5,49.4
24/11/23,13:20:19,5,5,19.8,5,5,43.2,5,5,18.7,5,5,49.6
24/11/23,13:20:30,5,5,19.8,5,5,43.5,5,5,18.7,5,5,49.6
24/11/23,13:20:42,5,5,19.8,5,5,43.5,5,5,18.7,5,5,49.6
24/11/23,13:20:53,5,5,19.8,5,5,43.1,5,5,18.6,5,5,49.7
24/11/23,13:21:04,5,5,19.8,5,5,43.2,5,5,18.6,5,5,49.7
24/11/23,13:21:15,5,5,19.8,5,5,43.4,5,5,18.6,5,5,49.7
24/11/23,13:21:26,5,5,19.8,5,5,43.2,5,5,18.6,5,5,49.7
24/11/23,13:21:38,5,5,19.8,5,5,43.2,5,5,18.6,5,5,49.7
24/11/23,13:21:49,5,5,19.8,5,5,43.0,5,5,18.6,5,5,49.8
24/11/23,13:22:00,5,5,19.8,5,5,43.0,5,5,18.6,5,5,49.8
24/11/23,13:22:11,5,5,19.8,5,5,43.0,5,5,18.5,5,5,49.9
24/11/23,13:22:22,5,5,19.8,5,5,43.0,5,5,18.5,5,5,49.9
24/11/23,13:22:34,5,5,19.8,5,5,43.2,5,5,18.5,5,5,49.9
24/11/23,13:22:45,5,5,19.8,5,5,43.3,5,5,18.5,5,5,50.0
24/11/23,13:22:56,5,5,19.8,5,5,43.7,5,5,18.5,5,5,50.0
24/11/23,13:23:07,5,5,19.8,5,5,44.1,5,5,18.5,5,5,50.1
24/11/23,13:23:18,5,5,19.8,5,5,42.8,5,5,18.5,5,5,50.1
24/11/23,13:23:30,5,5,19.8,5,5,42.8,5,5,18.5,5,5,50.1
24/11/23,13:23:41,5,5,19.8,5,5,42.8,5,5,18.5,5,5,50.1
24/11/23,13:23:52,5,5,19.8,5,5,42.8,5,5,18.5,5,5,50.1
24/11/23,13:25:22,5,5,19.8,5,5,42.9,5,5,18.5,5,5,50.4
24/11/23,13:25:33,5,5,19.8,5,5,42.9,5,5,18.5,5,5,50.5
24/11/23,13:25:44,5,5,19.8,5,5,42.9,5,5,18.5,5,5,50.6
24/11/23,13:25:56,5,5,19.8,5,5,43.2,5,5,18.5,5,5,50.8
24/11/23,13:26:07,5,5,19.8,5,5,43.1,5,5,18.5,5,5,50.8
24/11/23,13:26:18,5,5,19.8,5,5,43.0,5,5,18.5,5,5,50.9
24/11/23,13:26:29,5,5,19.8,5,5,43.1,5,5,18.5,5,5,51.0
24/11/23,13:26:40,5,5,19.8,5,5,43.2,5,5,18.5,5,5,51.3
24/11/23,13:26:52,5,5,19.8,5,5,43.3,5,5,18.5,5,5,51.4
24/11/23,13:27:03,5,5,19.8,5,5,43.5,5,5,18.5,5,5,51.4
24/11/23,13:27:14,5,5,19.8,5,5,43.5,5,5,18.5,5,5,51.5
24/11/23,13:27:25,5,5,19.8,5,5,43.5,5,5,18.5,5,5,51.6
24/11/23,13:27:36,5,5,19.8,5,5,43.5,5,5,18.5,5,5,51.6
24/11/23,13:27:48,5,5,19.8,5,5,44.1,5,5,18.5,5,5,51.7
24/11/23,13:27:59,5,5,19.8,5,5,43.9,5,5,18.5,5,5,51.7
24/11/23,13:28:10,5,5,19.8,5,5,43.7,5,5,18.5,5,5,51.7
24/11/23,13:28:21,5,5,19.8,5,5,43.6,5,5,18.5,5,5,51.7
24/11/23,13:28:32,5,5,19.8,5,5,43.9,5,5,18.5,5,5,51.7
24/11/23,13:28:44,5,5,19.8,5,5,43.9,5,5,18.5,5,5,51.7
24/11/23,13:28:55,5,5,19.8,5,5,43.8,5,5,18.6,5,5,51.7
24/11/23,13:30:13,5,5,19.8,5,5,44.1,5,5,18.7,5,5,51.6
24/11/23,13:30:24,5,5,19.8,5,5,44.3,5,5,18.7,5,5,51.6
24/11/23,13:30:36,5,5,19.8,5,5,44.2,5,5,18.8,5,5,51.5
24/11/23,13:30:47,5,5,19.8,5,5,44.0,5,5,18.8,5,5,51.5
24/11/23,13:30:58,5,5,19.8,5,5,44.1,5,5,18.8,5,5,51.5
24/11/23,13:31:09,5,5,19.8,5,5,44.0,5,5,18.8,5,5,51.5
24/11/23,13:31:21,5,5,19.8,5,5,44.1,5,5,18.8,5,5,51.4
24/11/23,13:31:32,5,5,19.8,5,5,44.1,5,5,18.9,5,5,51.4
24/11/23,13:31:43,5,5,19.8,5,5,44.1,5,5,18.9,5,5,51.2
24/11/23,13:31:54,5,5,19.8,5,5,44.0,5,5,18.9,5,5,51.2
24/11/23,13:32:05,5,5,19.8,5,5,44.5,5,5,18.9,5,5,51.1
24/11/23,13:32:17,5,5,19.8,5,5,44.0,5,5,18.9,5,5,51.1
24/11/23,13:32:28,5,5,19.8,5,5,44.0,5,5,19.0,5,5,51.0
24/11/23,13:32:39,5,5,19.8,5,5,43.9,5,5,19.0,5,5,51.0
24/11/23,13:32:50,5,5,19.8,5,5,43.9,5,5,19.0,5,5,50.8
24/11/23,13:33:01,5,5,19.8,5,5,43.9,5,5,19.0,5,5,50.7
24/11/23,13:33:13,5,5,19.8,5,5,43.9,5,5,19.0,5,5,50.6
24/11/23,13:33:24,5,5,19.8,5,5,43.9,5,5,19.1,5,5,50.5
24/11/23,13:33:35,5,5,19.8,5,5,44.1,5,5,19.1,5,5,50.5
24/11/23,13:33:46,5,5,19.8,5,5,44.1,5,5,19.1,5,5,50.4
24/11/23,13:35:16,5,5,19.8,5,5,44.3,5,5,19.2,5,5,49.8
24/11/23,13:35:27,5,5,19.8,5,5,44.1,5,5,19.2,5,5,49.8
24/11/23,13:35:38,5,5,19.8,5,5,44.0,5,5,19.2,5,5,49.6
24/11/23,13:35:49,5,5,19.8,5,5,43.9,5,5,19.2,5,5,49.5
24/11/23,13:36:01,5,5,19.8,5,5,43.9,5,5,19.3,5,5,49.4
24/11/23,13:36:12,5,5,19.8,5,5,44.0,5,5,19.3,5,5,49.2
24/11/23,13:36:23,5,5,19.8,5,5,43.9,5,5,19.3,5,5,49.2
24/11/23,13:36:34,5,5,19.8,5,5,43.9,5,5,19.3,5,5,49.1
24/11/23,13:36:45,5,5,19.8,5,5,43.8,5,5,19.3,5,5,49.1
24/11/23,13:36:57,5,5,19.8,5,5,43.8,5,5,19.3,5,5,49.0
24/11/23,13:37:08,5,5,19.8,5,5,43.7,5,5,19.3,5,5,48.9
24/11/23,13:37:19,5,5,19.8,5,5,44.2,5,5,19.3,5,5,48.8
24/11/23,13:37:30,5,5,19.8,5,5,44.4,5,5,19.3,5,5,48.7
24/11/23,13:37:42,5,5,19.8,5,5,44.1,5,5,19.3,5,5,48.6
24/11/23,13:37:53,5,5,19.8,5,5,44.0,5,5,19.3,5,5,48.6
24/11/23,13:38:04,5,5,19.8,5,5,44.0,5,5,19.3,5,5,48.5
24/11/23,13:38:15,5,5,19.8,5,5,43.7,5,5,19.3,5,5,48.5
24/11/23,13:38:26,5,5,19.8,5,5,43.5,5,5,19.3,5,5,48.5
24/11/23,13:38:38,5,5,19.8,5,5,43.7,5,5,19.3,5,5,48.5
24/11/23,13:38:49,5,5,19.8,5,5,43.5,5,5,19.3,5,5,48.6
24/11/23,13:40:18,5,5,19.8,5,5,43.7,5,5,19.3,5,5,48.9
24/11/23,13:40:30,5,5,19.8,5,5,43.4,5,5,19.3,5,5,48.9
24/11/23,13:40:41,5,5,19.8,5,5,43.6,5,5,19.3,5,5,49.0
24/11/23,13:40:52,5,5,19.8,5,5,43.5,5,5,19.3,5,5,49.0
24/11/23,13:41:03,5,5,19.8,5,5,43.7,5,5,19.3,5,5,49.1
24/11/23,13:41:14,5,5,19.8,5,5,43.9,5,5,19.3,5,5,49.1
24/11/23,13:41:26,5,5,19.8,5,5,43.6,5,5,19.3,5,5,49.1
24/11/23,13:41:37,5,5,19.8,5,5,43.2,5,5,19.3,5,5,49.2
24/11/23,13:41:48,5,5,19.8,5,5,43.2,5,5,19.3,5,5,49.2
24/11/23,13:41:59,5,5,19.8,5,5,43.2,5,5,19.2,5,5,49.3
24/11/23,13:42:10,5,5,19.8,5,5,43.2,5,5,19.2,5,5,49.4
24/11/23,13:42:22,5,5,19.8,5,5,43.1,5,5,19.2,5,5,49.4
24/11/23,13:42:33,5,5,19.8,5,5,43.3,5,5,19.2,5,5,49.4
24/11/23,13:42:44,5,5,19.8,5,5,43.3,5,5,19.2,5,5,49.4
24/11/23,13:42:55,5,5,19.8,5,5,43.2,5,5,19.2,5,5,49.4
24/11/23,13:43:06,5,5,19.8,5,5,43.6,5,5,19.1,5,5,49.4
24/11/23,13:43:18,5,5,19.8,5,5,44.0,5,5,19.1,5,5,49.4
24/11/23,13:43:29,5,5,19.8,5,5,43.7,5,5,19.0,5,5,49.4
24/11/23,13:43:40,5,5,19.8,5,5,43.7,5,5,19.0,5,5,49.4
24/11/23,13:43:51,5,5,19.8,5,5,43.6,5,5,19.0,5,5,49.4
24/11/23,13:45:21,5,5,19.8,5,5,43.6,5,5,19.0,5,5,50.6
24/11/23,13:45:32,5,5,19.8,5,5,43.7,5,5,19.0,5,5,50.8
24/11/23,13:45:43,5,5,19.8,5,5,43.7,5,5,19.0,5,5,51.1
24/11/23,13:45:55,5,5,19.8,5,5,43.7,5,5,19.0,5,5,51.2
24/11/23,13:46:06,5,5,19.8,5,5,43.6,5,5,18.9,5,5,51.4
24/11/23,13:46:17,5,5,19.8,5,5,43.6,5,5,18.9,5,5,51.4
24/11/23,13:46:28,5,5,19.8,5,5,43.8,5,5,18.9,5,5,51.4
24/11/23,13:46:39,5,5,19.8,5,5,44.3,5,5,18.9,5,5,51.4
24/11/23,13:46:51,5,5,19.8,5,5,44.3,5,5,18.9,5,5,51.4
