Data,TempEquip1 (C/10),UmdEquip1 (UR/10),DewEquip1 (C/10),TempEquip2 (C/10),UmdEquip2 (UR/10),DewEquip2 (C/10),TempExame1 (C/10),UmdExame1 (UR/10),DewExame1 (C/10),TempExame2 (C/10),UmdExame2 (UR/10),
231022205147,203,505,98,0,0,0,205,518,102,0,0,0
231022205158,203,507,98,0,0,0,205,518,102,0,0,0
231022205209,203,508,98,0,0,0,205,518,102,0,0,0
231022205220,203,510,98,0,0,0,206,517,103,0,0,0
231022205231,203,512,98,0,0,0,206,517,103,0,0,0
231022205243,203,513,98,0,0,0,206,517,103,0,0,0
231022205254,203,516,101,0,0,0,206,516,103,0,0,0
231022205305,203,517,101,0,0,0,207,516,104,0,0,0
231022205435,203,523,101,0,0,0,209,514,103,0,0,0
231022205446,203,523,101,0,0,0,209,513,103,0,0,0
231022205457,203,523,101,0,0,0,209,512,103,0,0,0
231022205508,203,522,101,0,0,0,209,511,103,0,0,0
231022205520,203,521,101,0,0,0,209,513,103,0,0,0
231022205531,203,520,101,0,0,0,209,509,103,0,0,0
231022205542,203,519,101,0,0,0,210,507,104,0,0,0
231022205553,203,518,101,0,0,0,210,506,104,0,0,0
231022205604,203,517,101,0,0,0,210,505,104,0,0,0
231022205616,203,516,101,0,0,0,210,500,101,0,0,0
231022205627,203,515,101,0,0,0,210,497,101,0,0,0
231022205638,203,513,98,0,0,0,210,497,101,0,0,0
231022205649,203,511,98,0,0,0,211,496,102,0,0,0
231022205700,203,510,98,0,0,0,211,493,99,0,0,0
231022205712,203,509,98,0,0,0,211,493,99,0,0,0
231022205723,203,508,98,0,0,0,211,488,99,0,0,0
231022205734,203,507,98,0,0,0,211,487,99,0,0,0
231022205745,203,506,98,0,0,0,211,486,99,0,0,0
231022205756,203,504,95,0,0,0,211,484,96,0,0,0
231022205808,203,504,95,0,0,0,211,482,96,0,0,0
231022205937,203,503,95,0,0,0,212,472,94,0,0,0
231022205948,203,503,95,0,0,0,212,472,94,0,0,0
231022205959,203,504,95,0,0,0,212,471,94,0,0,0
231022210011,203,506,98,0,0,0,212,470,94,0,0,0
231022210022,203,507,98,0,0,0,212,470,94,0,0,0
231022210033,203,509,98,0,0,0,212,470,94,0,0,0
231022210044,203,512,98,0,0,0,212,470,94,0,0,0
231022210055,203,514,98,0,0,0,212,470,94,0,0,0
231022210107,203,515,101,0,0,0,212,470,94,0,0,0
231022210118,203,516,101,0,0,0,212,471,94,0,0,0
231022210129,203,517,101,0,0,0,212,471,94,0,0,0
231022210140,203,517,101,0,0,0,212,471,94,0,0,0
231022210151,203,519,101,0,0,0,212,473,94,0,0,0
231022210203,203,520,101,0,0,0,212,473,94,0,0,0
231022210214,203,522,101,0,0,0,212,473,94,0,0,0
231022210225,203,523,101,0,0,0,212,473,94,0,0,0
231022210236,203,523,101,0,0,0,212,473,94,0,0,0
231022210247,203,523,101,0,0,0,212,473,94,0,0,0
231022210259,203,523,101,0,0,0,212,473,94,0,0,0
231022210310,203,523,101,0,0,0,212,473,94,0,0,0
231022210440,203,516,101,0,0,0,212,472,94,0,0,0
231022210451,203,515,101,0,0,0,212,471,94,0,0,0
231022210502,203,512,98,0,0,0,212,471,94,0,0,0
231022210513,203,511,98,0,0,0,212,470,94,0,0,0
231022210524,203,508,98,0,0,0,212,469,94,0,0,0
231022210536,203,508,98,0,0,0,212,468,94,0,0,0
231022210547,203,506,98,0,0,0,212,467,94,0,0,0
231022210558,203,506,98,0,0,0,212,465,94,0,0,0
231022210609,203,505,98,0,0,0,212,465,94,0,0,0
231022210620,203,504,95,0,0,0,212,464,91,0,0,0
231022210632,203,503,95,0,0,0,212,463,91,0,0,0
231022210643,203,502,95,0,0,0,212,462,91,0,0,0
231022210654,203,502,95,0,0,0,212,462,91,0,0,0
231022210705,203,501,95,0,0,0,212,460,91,0,0,0
231022210716,203,501,95,0,0,0,212,459,91,0,0,0
231022210728,203,500,95,0,0,0,212,458,91,0,0,0
231022210739,203,501,95,0,0,0,212,457,91,0,0,0
231022210750,203,502,95,0,0,0,212,457,91,0,0,0
231022210801,203,503,95,0,0,0,212,457,91,0,0,0
231022210812,203,504,95,0,0,0,212,457,91,0,0,0
231022210942,203,516,101,0,0,0,212,464,91,0,0,0
231022210953,203,517,101,0,0,0,212,465,94,0,0,0
231022211004,203,519,101,0,0,0,211,466,93,0,0,0
231022211016,203,520,101,0,0,0,211,467,93,0,0,0
231022211027,203,521,101,0,0,0,211,468,93,0,0,0
231022211038,203,522,101,0,0,0,211,470,93,0,0,0
231022211049,203,522,101,0,0,0,211,472,93,0,0,0
231022211101,203,522,101,0,0,0,210,472,92,0,0,0
231022211112,203,522,101,0,0,0,210,474,92,0,0,0
231022211123,203,522,101,0,0,0,210,474,92,0,0,0
231022211134,203,522,101,0,0,0,210,475,95,0,0,0
231022211145,203,522,101,0,0,0,209,476,94,0,0,0
231022211157,203,522,101,0,0,0,209,477,94,0,0,0
231022211208,203,522,101,0,0,0,209,477,94,0,0,0
231022211219,203,519,101,0,0,0,208,477,93,0,0,0
231022211230,203,518,101,0,0,0,208,478,93,0,0,0
231022211241,203,516,101,0,0,0,208,478,93,0,0,0
231022211253,203,516,101,0,0,0,208,478,93,0,0,0
231022211304,203,514,98,0,0,0,207,478,92,0,0,0
231022211315,203,513,98,0,0,0,207,478,92,0,0,0
231022211445,203,503,95,0,0,0,205,478,91,0,0,0
231022211456,203,502,95,0,0,0,205,478,91,0,0,0
231022211507,203,501,95,0,0,0,204,478,90,0,0,0
231022211518,203,500,95,0,0,0,204,478,90,0,0,0
231022211529,203,500,95,0,0,0,204,478,90,0,0,0
231022211541,203,499,95,0,0,0,203,478,89,0,0,0
231022211552,203,499,95,0,0,0,203,478,89,0,0,0
231022211603,203,499,95,0,0,0,203,478,89,0,0,0
231022211614,203,499,95,0,0,0,202,478,88,0,0,0
231022211626,203,500,95,0,0,0,202,478,88,0,0,0
231022211637,203,501,95,0,0,0,202,479,88,0,0,0
231022211648,203,502,95,0,0,0,201,481,87,0,0,0
231022211659,203,503,95,0,0,0,201,482,87,0,0,0
231022211710,203,505,98,0,0,0,201,483,87,0,0,0
231022211722,203,508,98,0,0,0,201,483,87,0,0,0
231022211733,203,509,98,0,0,0,201,485,90,0,0,0
231022211744,203,512,98,0,0,0,201,486,90,0,0,0
231022211755,203,513,98,0,0,0,200,489,89,0,0,0
231022211806,203,515,101,0,0,0,200,491,89,0,0,0
231022211818,203,515,101,0,0,0,200,492,89,0,0,0
231022211936,203,522,101,0,0,0,199,499,91,0,0,0
231022211947,203,522,101,0,0,0,199,499,91,0,0,0
231022211958,203,522,101,0,0,0,199,500,91,0,0,0
231022212009,203,522,101,0,0,0,199,500,91,0,0,0
231022212021,203,522,101,0,0,0,199,501,91,0,0,0
231022212032,203,522,101,0,0,0,199,502,91,0,0,0
231022212043,203,521,101,0,0,0,199,502,91,0,0,0
231022212054,203,520,101,0,0,0,198,502,90,0,0,0
231022212105,203,519,101,0,0,0,198,502,90,0,0,0
231022212117,203,516,101,0,0,0,198,504,90,0,0,0
231022212128,203,516,101,0,0,0,198,504,90,0,0,0
231022212139,203,513,98,0,0,0,198,504,90,0,0,0
231022212150,203,513,98,0,0,0,198,504,90,0,0,0
231022212201,203,510,98,0,0,0,198,506,93,0,0,0
231022212213,203,510,98,0,0,0,198,505,93,0,0,0
231022212224,203,509,98,0,0,0,198,504,90,0,0,0
231022212235,203,506,98,0,0,0,198,504,90,0,0,0
231022212246,203,505,98,0,0,0,197,504,89,0,0,0
231022212258,203,504,95,0,0,0,197,504,89,0,0,0
231022212309,203,502,95,0,0,0,197,503,89,0,0,0
231022212438,203,499,95,0,0,0,197,500,89,0,0,0
231022212450,203,500,95,0,0,0,197,499,89,0,0,0
231022212501,203,501,95,0,0,0,197,499,89,0,0,0
231022212512,203,502,95,0,0,0,197,499,89,0,0,0
231022212523,203,503,95,0,0,0,197,499,89,0,0,0
231022212534,203,504,95,0,0,0,197,499,89,0,0,0
231022212546,203,506,98,0,0,0,196,499,88,0,0,0
231022212557,203,508,98,0,0,0,196,500,88,0,0,0
231022212608,203,510,98,0,0,0,196,501,88,0,0,0
231022212619,203,511,98,0,0,0,196,502,88,0,0,0
231022212630,203,513,98,0,0,0,196,503,88,0,0,0
231022212642,203,515,101,0,0,0,196,505,91,0,0,0
231022212653,203,516,101,0,0,0,196,507,91,0,0,0
231022212704,203,518,101,0,0,0,196,507,91,0,0,0
231022212715,203,518,101,0,0,0,196,509,91,0,0,0
231022212727,203,520,101,0,0,0,196,511,91,0,0,0
231022212738,203,520,101,0,0,0,195,511,90,0,0,0
231022212749,203,520,101,0,0,0,195,513,90,0,0,0
231022212800,203,521,101,0,0,0,195,514,90,0,0,0
231022212811,203,521,101,0,0,0,195,515,93,0,0,0
231022212941,203,517,101,0,0,0,194,521,92,0,0,0
231022212952,203,516,101,0,0,0,194,523,92,0,0,0
231022213003,203,514,98,0,0,0,194,523,92,0,0,0
231022213015,203,513,98,0,0,0,194,523,92,0,0,0
231022213026,203,510,98,0,0,0,194,524,92,0,0,0
231022213037,203,508,98,0,0,0,194,526,95,0,0,0
231022213048,203,506,98,0,0,0,194,528,95,0,0,0
231022213059,203,506,98,0,0,0,193,528,94,0,0,0
231022213111,203,505,98,0,0,0,193,528,94,0,0,0
231022213122,203,504,95,0,0,0,193,528,94,0,0,0
231022213133,203,502,95,0,0,0,193,529,94,0,0,0
231022213144,203,501,95,0,0,0,193,529,94,0,0,0
231022213155,203,500,95,0,0,0,193,530,94,0,0,0
231022213207,203,500,95,0,0,0,193,530,94,0,0,0
231022213218,203,500,95,0,0,0,193,532,94,0,0,0
231022213229,203,498,95,0,0,0,193,531,94,0,0,0
231022213240,203,498,95,0,0,0,193,531,94,0,0,0
231022213251,203,497,95,0,0,0,193,531,94,0,0,0
231022213303,203,497,95,0,0,0,193,531,94,0,0,0
231022213314,203,497,95,0,0,0,193,531,94,0,0,0
231022213444,203,511,98,0,0,0,193,534,94,0,0,0
231022213455,203,512,98,0,0,0,193,534,94,0,0,0
231022213506,203,513,98,0,0,0,193,535,97,0,0,0
231022213517,203,514,98,0,0,0,193,536,97,0,0,0
231022213529,203,516,101,0,0,0,193,541,97,0,0,0
231022213540,203,517,101,0,0,0,193,545,100,0,0,0
231022213551,203,518,101,0,0,0,193,545,100,0,0,0
231022213602,203,519,101,0,0,0,193,547,100,0,0,0
231022213613,203,520,101,0,0,0,193,549,100,0,0,0
231022213625,203,520,101,0,0,0,193,550,100,0,0,0
231022213636,203,521,101,0,0,0,193,553,100,0,0,0
231022213647,203,521,101,0,0,0,193,553,100,0,0,0
231022213658,203,521,101,0,0,0,193,553,100,0,0,0
231022213709,203,521,101,0,0,0,193,554,100,0,0,0
231022213721,203,520,101,0,0,0,193,554,100,0,0,0
231022213732,203,519,101,0,0,0,193,554,100,0,0,0
231022213743,203,517,101,0,0,0,193,554,100,0,0,0
231022213754,203,517,101,0,0,0,194,555,103,0,0,0
231022213805,203,516,101,0,0,0,194,555,103,0,0,0
231022213817,203,515,101,0,0,0,194,555,103,0,0,0
231022213946,203,505,98,0,0,0,196,550,102,0,0,0
231022213957,203,504,95,0,0,0,196,550,102,0,0,0
231022214009,203,503,95,0,0,0,196,549,102,0,0,0
231022214020,203,502,95,0,0,0,197,549,103,0,0,0
231022214031,203,501,95,0,0,0,197,549,103,0,0,0
231022214042,203,501,95,0,0,0,197,548,103,0,0,0
231022214054,203,500,95,0,0,0,197,547,103,0,0,0
231022214105,203,500,95,0,0,0,198,547,104,0,0,0
231022214116,203,500,95,0,0,0,198,547,104,0,0,0
231022214127,203,500,95,0,0,0,198,546,104,0,0,0
231022214138,203,501,95,0,0,0,198,544,102,0,0,0
231022214150,203,502,95,0,0,0,199,543,103,0,0,0
231022214201,203,503,95,0,0,0,199,543,103,0,0,0
231022214212,203,505,98,0,0,0,200,543,104,0,0,0
231022214223,203,506,98,0,0,0,200,543,104,0,0,0
231022214235,203,509,98,0,0,0,200,543,104,0,0,0
231022214246,203,512,98,0,0,0,200,542,104,0,0,0
231022214257,203,512,98,0,0,0,200,542,104,0,0,0
231022214308,203,514,98,0,0,0,201,542,104,0,0,0
231022214319,203,515,101,0,0,0,201,541,104,0,0,0
231022214449,203,522,101,0,0,0,203,544,106,0,0,0
231022214501,203,522,101,0,0,0,204,544,107,0,0,0
231022214511,203,522,101,0,0,0,204,544,107,0,0,0
231022214522,203,522,101,0,0,0,204,543,107,0,0,0
231022214534,203,521,101,0,0,0,204,543,107,0,0,0
231022214545,203,520,101,0,0,0,204,543,107,0,0,0
231022214556,203,518,101,0,0,0,205,543,108,0,0,0
231022214607,203,518,101,0,0,0,205,542,108,0,0,0
231022214618,203,517,101,0,0,0,205,541,108,0,0,0
231022214630,203,514,98,0,0,0,206,540,109,0,0,0
231022214641,203,513,98,0,0,0,206,538,109,0,0,0
231022214652,203,511,98,0,0,0,206,536,109,0,0,0
231022214703,203,509,98,0,0,0,206,535,109,0,0,0
231022214714,203,509,98,0,0,0,207,532,107,0,0,0
231022214726,203,508,98,0,0,0,207,532,107,0,0,0
231022214737,203,506,98,0,0,0,207,530,107,0,0,0
231022214748,203,504,95,0,0,0,207,529,107,0,0,0
231022214759,203,504,95,0,0,0,207,526,107,0,0,0
231022214811,203,503,95,0,0,0,208,525,108,0,0,0
231022214822,203,501,95,0,0,0,208,521,105,0,0,0
231022214952,203,501,95,0,0,0,210,507,104,0,0,0
231022215002,203,503,95,0,0,0,210,506,104,0,0,0
231022215013,203,505,98,0,0,0,210,504,101,0,0,0
231022215025,203,507,98,0,0,0,210,503,101,0,0,0
231022215036,203,508,98,0,0,0,210,501,101,0,0,0
231022215047,203,510,98,0,0,0,211,500,102,0,0,0
231022215058,203,512,98,0,0,0,211,499,102,0,0,0
231022215109,203,513,98,0,0,0,211,498,102,0,0,0
231022215121,203,515,101,0,0,0,211,498,102,0,0,0
231022215132,203,516,101,0,0,0,211,498,102,0,0,0
231022215143,203,518,101,0,0,0,211,497,102,0,0,0
231022215154,203,519,101,0,0,0,212,497,103,0,0,0
231022215206,203,520,101,0,0,0,212,497,103,0,0,0
231022215217,203,520,101,0,0,0,212,495,103,0,0,0
231022215228,203,521,101,0,0,0,212,495,103,0,0,0
231022215239,203,521,101,0,0,0,212,495,103,0,0,0
231022215250,203,522,101,0,0,0,212,495,103,0,0,0
231022215302,203,522,101,0,0,0,212,494,100,0,0,0
231022215313,203,522,101,0,0,0,212,493,100,0,0,0
231022215324,203,522,101,0,0,0,212,493,100,0,0,0
231022215454,203,512,98,0,0,0,213,483,98,0,0,0
231022215505,203,509,98,0,0,0,213,482,98,0,0,0
231022215516,203,509,98,0,0,0,213,481,98,0,0,0
231022215527,203,508,98,0,0,0,213,481,98,0,0,0
231022215538,203,507,98,0,0,0,213,478,98,0,0,0
231022215550,203,505,98,0,0,0,213,475,98,0,0,0
231022215601,203,505,98,0,0,0,213,474,95,0,0,0
231022215612,203,504,95,0,0,0,213,473,95,0,0,0
231022215623,203,503,95,0,0,0,213,473,95,0,0,0
231022215634,203,502,95,0,0,0,213,473,95,0,0,0
231022215646,203,502,95,0,0,0,213,471,95,0,0,0
231022215657,203,501,95,0,0,0,213,471,95,0,0,0
231022215708,203,501,95,0,0,0,213,471,95,0,0,0
231022215719,203,500,95,0,0,0,213,471,95,0,0,0
231022215731,203,500,95,0,0,0,213,471,95,0,0,0
231022215742,203,500,95,0,0,0,213,469,95,0,0,0
231022215753,203,500,95,0,0,0,213,469,95,0,0,0
231022215804,203,500,95,0,0,0,213,469,95,0,0,0
231022215815,203,501,95,0,0,0,213,469,95,0,0,0
231022215827,203,502,95,0,0,0,213,469,95,0,0,0
231022215945,203,514,98,0,0,0,213,469,95,0,0,0
231022215956,203,516,101,0,0,0,213,470,95,0,0,0
231022220007,203,517,101,0,0,0,213,470,95,0,0,0
231022220019,203,518,101,0,0,0,213,471,95,0,0,0
231022220030,203,519,101,0,0,0,213,472,95,0,0,0
231022220041,203,520,101,0,0,0,213,472,95,0,0,0
231022220052,203,520,101,0,0,0,213,473,95,0,0,0
231022220103,203,520,101,0,0,0,213,474,95,0,0,0
231022220115,203,521,101,0,0,0,213,474,95,0,0,0
231022220126,203,521,101,0,0,0,213,474,95,0,0,0
231022220137,203,521,101,0,0,0,213,474,95,0,0,0
231022220148,203,521,101,0,0,0,213,474,95,0,0,0
231022220159,203,521,101,0,0,0,213,475,98,0,0,0
231022220211,203,520,101,0,0,0,213,475,98,0,0,0
231022220222,203,519,101,0,0,0,213,475,98,0,0,0
231022220233,203,518,101,0,0,0,213,475,98,0,0,0
231022220244,203,516,101,0,0,0,213,475,98,0,0,0
231022220255,203,514,98,0,0,0,213,475,98,0,0,0
231022220307,203,513,98,0,0,0,212,474,94,0,0,0
231022220318,203,511,98,0,0,0,212,474,94,0,0,0
231022220448,203,503,95,0,0,0,212,467,94,0,0,0
231022220459,203,502,95,0,0,0,211,466,93,0,0,0
231022220510,203,501,95,0,0,0,211,466,93,0,0,0
231022220521,203,500,95,0,0,0,211,466,93,0,0,0
231022220532,203,500,95,0,0,0,211,466,93,0,0,0
231022220544,203,499,95,0,0,0,211,466,93,0,0,0
231022220555,203,499,95,0,0,0,211,466,93,0,0,0
231022220606,203,499,95,0,0,0,210,466,92,0,0,0
231022220617,203,499,95,0,0,0,210,466,92,0,0,0
231022220628,203,501,95,0,0,0,209,466,91,0,0,0
231022220640,203,501,95,0,0,0,209,466,91,0,0,0
231022220651,203,503,95,0,0,0,208,467,90,0,0,0
231022220702,203,505,98,0,0,0,208,468,90,0,0,0
231022220713,203,506,98,0,0,0,208,469,90,0,0,0
231022220724,203,508,98,0,0,0,208,470,90,0,0,0
231022220736,203,510,98,0,0,0,207,471,89,0,0,0
231022220747,203,512,98,0,0,0,207,472,89,0,0,0
231022220758,203,514,98,0,0,0,207,475,92,0,0,0
231022220809,203,515,101,0,0,0,206,477,91,0,0,0
231022220821,203,516,101,0,0,0,206,478,91,0,0,0
231022220950,203,521,101,0,0,0,204,487,93,0,0,0
231022221001,203,521,101,0,0,0,204,488,93,0,0,0
231022221013,203,521,101,0,0,0,204,488,93,0,0,0
231022221024,203,521,101,0,0,0,204,489,93,0,0,0
231022221035,203,520,101,0,0,0,204,490,93,0,0,0
231022221046,203,519,101,0,0,0,203,490,92,0,0,0
231022221058,203,517,101,0,0,0,203,490,92,0,0,0
231022221109,203,517,101,0,0,0,203,490,92,0,0,0
231022221120,203,517,101,0,0,0,203,490,92,0,0,0
231022221131,203,513,98,0,0,0,203,490,92,0,0,0
231022221142,203,511,98,0,0,0,203,490,92,0,0,0
231022221154,203,510,98,0,0,0,203,490,92,0,0,0
231022221205,203,509,98,0,0,0,202,490,91,0,0,0
231022221216,203,507,98,0,0,0,202,490,91,0,0,0
231022221227,203,507,98,0,0,0,202,490,91,0,0,0
231022221238,203,506,98,0,0,0,202,490,91,0,0,0
231022221250,203,504,95,0,0,0,202,489,91,0,0,0
231022221301,203,502,95,0,0,0,201,489,90,0,0,0
231022221312,203,502,95,0,0,0,201,489,90,0,0,0
231022221323,203,502,95,0,0,0,201,488,90,0,0,0
231022221453,203,499,95,0,0,0,199,488,88,0,0,0
231022221504,203,502,95,0,0,0,199,489,88,0,0,0
231022221515,203,503,95,0,0,0,199,489,88,0,0,0
231022221527,203,503,95,0,0,0,199,489,88,0,0,0
231022221538,203,505,98,0,0,0,198,490,87,0,0,0
231022221549,203,507,98,0,0,0,198,493,87,0,0,0
231022221600,203,509,98,0,0,0,198,494,87,0,0,0
231022221611,203,511,98,0,0,0,198,495,90,0,0,0
231022221623,203,512,98,0,0,0,198,496,90,0,0,0
231022221634,203,514,98,0,0,0,197,497,89,0,0,0
231022221645,203,516,101,0,0,0,197,498,89,0,0,0
231022221656,203,517,101,0,0,0,197,499,89,0,0,0
231022221707,203,518,101,0,0,0,197,500,89,0,0,0
231022221719,203,519,101,0,0,0,197,501,89,0,0,0
231022221730,203,519,101,0,0,0,197,502,89,0,0,0
231022221741,203,520,101,0,0,0,197,503,89,0,0,0
231022221752,203,521,101,0,0,0,197,503,89,0,0,0
231022221803,203,521,101,0,0,0,197,504,89,0,0,0
231022221815,203,521,101,0,0,0,197,505,92,0,0,0
231022221826,203,521,101,0,0,0,197,506,92,0,0,0
231022221956,203,514,98,0,0,0,195,512,90,0,0,0
231022222007,203,511,98,0,0,0,195,512,90,0,0,0
231022222018,203,509,98,0,0,0,195,512,90,0,0,0
231022222029,203,508,98,0,0,0,195,512,90,0,0,0
231022222040,203,506,98,0,0,0,195,512,90,0,0,0
231022222052,203,505,98,0,0,0,195,512,90,0,0,0
231022222103,203,505,98,0,0,0,194,512,90,0,0,0
231022222114,203,504,95,0,0,0,194,513,90,0,0,0
231022222125,203,502,95,0,0,0,194,513,90,0,0,0
231022222137,203,501,95,0,0,0,194,513,90,0,0,0
231022222148,203,501,95,0,0,0,194,513,90,0,0,0
231022222159,203,500,95,0,0,0,194,513,90,0,0,0
231022222210,203,499,95,0,0,0,194,513,90,0,0,0
231022222221,203,498,95,0,0,0,194,513,90,0,0,0
231022222232,203,497,95,0,0,0,194,513,90,0,0,0
231022222244,203,497,95,0,0,0,194,513,90,0,0,0
231022222255,203,497,95,0,0,0,194,513,90,0,0,0
231022222306,203,497,95,0,0,0,194,513,90,0,0,0
231022222317,203,497,95,0,0,0,194,513,90,0,0,0
231022222328,203,498,95,0,0,0,194,515,92,0,0,0
231022222458,203,511,98,0,0,0,194,522,92,0,0,0
231022222509,203,514,98,0,0,0,194,524,92,0,0,0
231022222521,203,515,101,0,0,0,194,526,95,0,0,0
231022222532,203,517,101,0,0,0,194,528,95,0,0,0
231022222543,203,518,101,0,0,0,194,530,95,0,0,0
231022222554,203,518,101,0,0,0,194,531,95,0,0,0
231022222605,203,519,101,0,0,0,194,531,95,0,0,0
231022222617,203,521,101,0,0,0,194,532,95,0,0,0
231022222628,203,521,101,0,0,0,194,533,95,0,0,0
231022222639,203,521,101,0,0,0,194,535,98,0,0,0
231022222650,203,522,101,0,0,0,194,535,98,0,0,0
231022222701,203,522,101,0,0,0,194,537,98,0,0,0
231022222713,203,522,101,0,0,0,194,537,98,0,0,0
231022222724,203,521,101,0,0,0,194,537,98,0,0,0
231022222735,203,519,101,0,0,0,194,537,98,0,0,0
231022222746,203,518,101,0,0,0,194,538,98,0,0,0
231022222757,203,517,101,0,0,0,194,540,98,0,0,0
231022222809,203,516,101,0,0,0,194,541,98,0,0,0
231022222820,203,514,98,0,0,0,194,543,98,0,0,0
231022222831,203,513,98,0,0,0,194,543,98,0,0,0
231022222949,203,504,95,0,0,0,194,543,98,0,0,0
231022223001,203,503,95,0,0,0,194,543,98,0,0,0
231022223012,203,501,95,0,0,0,194,543,98,0,0,0
231022223023,203,500,95,0,0,0,194,542,98,0,0,0
231022223034,203,500,95,0,0,0,194,542,98,0,0,0
231022223046,203,500,95,0,0,0,194,542,98,0,0,0
231022223057,203,499,95,0,0,0,194,541,98,0,0,0
231022223108,203,499,95,0,0,0,194,540,98,0,0,0
231022223119,203,499,95,0,0,0,194,539,98,0,0,0
231022223130,203,499,95,0,0,0,194,539,98,0,0,0
231022223142,203,502,95,0,0,0,194,539,98,0,0,0
231022223153,203,502,95,0,0,0,194,538,98,0,0,0
231022223204,203,504,95,0,0,0,195,537,99,0,0,0
231022223215,203,505,98,0,0,0,195,537,99,0,0,0
231022223226,203,507,98,0,0,0,195,537,99,0,0,0
231022223238,203,508,98,0,0,0,196,538,100,0,0,0
231022223249,203,509,98,0,0,0,196,538,100,0,0,0
231022223300,203,513,98,0,0,0,196,539,100,0,0,0
231022223311,203,514,98,0,0,0,196,539,100,0,0,0
231022223323,203,516,101,0,0,0,196,539,100,0,0,0
231022223452,203,522,101,0,0,0,199,544,103,0,0,0
231022223503,203,522,101,0,0,0,199,543,103,0,0,0
231022223514,203,522,101,0,0,0,199,543,103,0,0,0
231022223526,203,522,101,0,0,0,200,543,104,0,0,0
231022223537,203,521,101,0,0,0,200,543,104,0,0,0
231022223548,203,519,101,0,0,0,200,543,104,0,0,0
231022223559,203,518,101,0,0,0,200,543,104,0,0,0
231022223611,203,517,101,0,0,0,201,542,104,0,0,0
231022223622,203,515,101,0,0,0,201,541,104,0,0,0
231022223633,203,513,98,0,0,0,201,541,104,0,0,0
231022223644,203,512,98,0,0,0,202,541,105,0,0,0
231022223655,203,509,98,0,0,0,202,540,105,0,0,0
231022223707,203,509,98,0,0,0,202,538,105,0,0,0
231022223718,203,507,98,0,0,0,202,538,105,0,0,0
231022223729,203,507,98,0,0,0,203,535,106,0,0,0
231022223740,203,505,98,0,0,0,203,535,106,0,0,0
231022223752,203,503,95,0,0,0,203,532,103,0,0,0
231022223803,203,503,95,0,0,0,203,530,103,0,0,0
231022223814,203,503,95,0,0,0,204,530,104,0,0,0
231022223825,203,502,95,0,0,0,204,529,104,0,0,0
231022223955,203,502,95,0,0,0,206,516,103,0,0,0
231022224006,203,503,95,0,0,0,207,516,104,0,0,0
231022224017,203,506,98,0,0,0,207,514,101,0,0,0
231022224028,203,506,98,0,0,0,207,513,101,0,0,0
231022224040,203,508,98,0,0,0,207,513,101,0,0,0
231022224051,203,510,98,0,0,0,207,513,101,0,0,0
231022224102,203,511,98,0,0,0,208,513,102,0,0,0
231022224113,203,513,98,0,0,0,208,511,102,0,0,0
231022224124,203,515,101,0,0,0,208,511,102,0,0,0
231022224135,203,517,101,0,0,0,208,511,102,0,0,0
231022224147,203,518,101,0,0,0,208,511,102,0,0,0
231022224158,203,518,101,0,0,0,209,510,103,0,0,0
231022224209,203,519,101,0,0,0,209,509,103,0,0,0
231022224220,203,520,101,0,0,0,209,508,103,0,0,0
231022224231,203,521,101,0,0,0,209,508,103,0,0,0
231022224243,203,521,101,0,0,0,210,507,104,0,0,0
231022224254,203,521,101,0,0,0,210,506,104,0,0,0
231022224305,203,521,101,0,0,0,210,506,104,0,0,0
231022224316,203,521,101,0,0,0,210,505,104,0,0,0
231022224328,203,521,101,0,0,0,210,504,101,0,0,0
231022224457,203,510,98,0,0,0,212,490,100,0,0,0
231022224508,203,509,98,0,0,0,212,488,100,0,0,0
231022224520,203,509,98,0,0,0,212,487,100,0,0,0
231022224531,203,508,98,0,0,0,212,483,97,0,0,0
231022224542,203,506,98,0,0,0,212,482,97,0,0,0
231022224553,203,505,98,0,0,0,212,481,97,0,0,0
231022224605,203,504,95,0,0,0,212,478,97,0,0,0
231022224616,203,504,95,0,0,0,213,477,98,0,0,0
231022224627,203,502,95,0,0,0,213,476,98,0,0,0
231022224638,203,502,95,0,0,0,213,475,98,0,0,0
231022224649,203,501,95,0,0,0,213,475,98,0,0,0
231022224701,203,501,95,0,0,0,213,473,95,0,0,0
231022224712,203,500,95,0,0,0,213,471,95,0,0,0
231022224723,203,500,95,0,0,0,213,471,95,0,0,0
231022224734,203,500,95,0,0,0,213,469,95,0,0,0
231022224745,203,500,95,0,0,0,213,468,95,0,0,0
231022224757,203,501,95,0,0,0,213,468,95,0,0,0
231022224808,203,502,95,0,0,0,213,467,95,0,0,0
231022224819,203,503,95,0,0,0,213,466,95,0,0,0
231022224830,203,504,95,0,0,0,213,466,95,0,0,0
231022225000,203,517,101,0,0,0,213,469,95,0,0,0
231022225011,203,519,101,0,0,0,213,470,95,0,0,0
231022225022,203,519,101,0,0,0,213,470,95,0,0,0
231022225034,203,520,101,0,0,0,213,470,95,0,0,0
231022225045,203,520,101,0,0,0,213,471,95,0,0,0
231022225056,203,521,101,0,0,0,213,471,95,0,0,0
231022225107,203,521,101,0,0,0,213,471,95,0,0,0
231022225118,203,521,101,0,0,0,213,472,95,0,0,0
231022225130,203,521,101,0,0,0,213,472,95,0,0,0
