Data,TempAlimAG (C/10),TempRetAG (C/10),VzAlimAG (l/min/10),PresAlimAG (bar/10),PresRetAG (bar/10),VzGradCoil (l/min/10),VzGradPwr (l/min/10),VzComp (l/min/10)
231125055413,75,112,632,34,32767,32767,32767,32767
231125055424,74,112,631,34,32767,32767,32767,32767
231125055435,73,112,641,34,32767,32767,32767,32767
231125055446,73,111,638,34,32767,32767,32767,32767
231125055458,72,110,638,34,32767,32767,32767,32767
231125055509,71,108,642,35,32767,32767,32767,32767
231125055520,70,107,658,36,32767,32767,32767,32767
231125055531,69,105,659,36,32767,32767,32767,32767
231125055542,68,104,656,37,32767,32767,32767,32767
231125055554,67,104,661,37,32767,32767,32767,32767
231125055605,65,104,660,37,32767,32767,32767,32767
231125055616,65,104,661,37,32767,32767,32767,32767
231125055627,64,104,657,37,32767,32767,32767,32767
231125055639,64,103,661,37,32767,32767,32767,32767
231125055650,63,103,656,37,32767,32767,32767,32767
231125055701,63,103,662,37,32767,32767,32767,32767
231125055712,62,101,657,37,32767,32767,32767,32767
231125055842,58,94,659,37,32767,32767,32767,32767
231125055853,57,94,650,37,32767,32767,32767,32767
231125055904,57,94,659,37,32767,32767,32767,32767
231125055915,57,94,661,37,32767,32767,32767,32767
231125055927,57,94,660,37,32767,32767,32767,32767
231125055938,57,94,656,37,32767,32767,32767,32767
231125055949,57,93,653,37,32767,32767,32767,32767
231125060000,56,92,657,37,32767,32767,32767,32767
231125060011,56,91,661,37,32767,32767,32767,32767
231125060023,55,91,657,37,32767,32767,32767,32767
231125060034,55,90,657,37,32767,32767,32767,32767
231125060045,55,90,657,37,32767,32767,32767,32767
231125060056,54,90,662,37,32767,32767,32767,32767
231125060107,54,90,662,37,32767,32767,32767,32767
231125060119,54,90,664,37,32767,32767,32767,32767
231125060130,54,90,657,37,32767,32767,32767,32767
231125060141,54,90,661,37,32767,32767,32767,32767
231125060152,54,90,660,37,32767,32767,32767,32767
231125060204,58,90,657,37,32767,32767,32767,32767
231125060215,61,90,660,37,32767,32767,32767,32767
231125060333,86,105,660,37,32767,32767,32767,32767
231125060344,86,109,661,37,32767,32767,32767,32767
231125060356,85,111,663,37,32767,32767,32767,32767
231125060407,85,113,664,37,32767,32767,32767,32767
231125060418,83,113,662,37,32767,32767,32767,32767
231125060429,81,114,659,37,32767,32767,32767,32767
231125060440,80,114,660,37,32767,32767,32767,32767
231125060452,78,114,660,37,32767,32767,32767,32767
231125060503,77,114,660,37,32767,32767,32767,32767
231125060514,77,114,657,36,32767,32767,32767,32767
231125060525,75,114,656,36,32767,32767,32767,32767
231125060536,75,113,648,35,32767,32767,32767,32767
231125060548,74,112,643,34,32767,32767,32767,32767
231125060559,74,110,631,34,32767,32767,32767,32767
231125060610,73,109,636,34,32767,32767,32767,32767
231125060621,73,107,636,34,32767,32767,32767,32767
231125060632,73,107,631,34,32767,32767,32767,32767
231125060644,72,107,631,34,32767,32767,32767,32767
231125060655,71,107,637,34,32767,32767,32767,32767
231125060706,71,107,633,34,32767,32767,32767,32767
231125060836,66,104,655,36,32767,32767,32767,32767
231125060847,65,103,657,36,32767,32767,32767,32767
231125060859,64,101,650,36,32767,32767,32767,32767
231125060910,62,100,657,36,32767,32767,32767,32767
231125060921,61,100,658,36,32767,32767,32767,32767
231125060932,61,100,661,36,32767,32767,32767,32767
231125060943,60,100,657,36,32767,32767,32767,32767
231125060955,60,100,655,36,32767,32767,32767,32767
231125061006,60,100,662,36,32767,32767,32767,32767
231125061017,59,99,661,36,32767,32767,32767,32767
231125061028,59,98,655,36,32767,32767,32767,32767
231125061039,59,97,662,36,32767,32767,32767,32767
231125061051,58,96,661,36,32767,32767,32767,32767
231125061102,58,95,658,36,32767,32767,32767,32767
231125061113,57,94,651,36,32767,32767,32767,32767
231125061124,57,93,655,36,32767,32767,32767,32767
231125061135,56,92,653,36,32767,32767,32767,32767
231125061147,56,92,654,36,32767,32767,32767,32767
231125061158,55,91,662,36,32767,32767,32767,32767
231125061209,55,91,655,36,32767,32767,32767,32767
231125061339,54,90,659,36,32767,32767,32767,32767
231125061350,54,90,657,36,32767,32767,32767,32767
231125061401,54,89,657,36,32767,32767,32767,32767
231125061412,53,88,651,36,32767,32767,32767,32767
231125061424,52,88,656,36,32767,32767,32767,32767
231125061435,52,88,661,36,32767,32767,32767,32767
231125061446,56,88,653,36,32767,32767,32767,32767
231125061457,60,88,662,36,32767,32767,32767,32767
231125061508,64,89,659,36,32767,32767,32767,32767
231125061520,68,92,656,36,32767,32767,32767,32767
231125061531,72,94,656,36,32767,32767,32767,32767
231125061542,76,96,660,36,32767,32767,32767,32767
231125061553,79,98,657,36,32767,32767,32767,32767
231125061604,82,100,657,36,32767,32767,32767,32767
231125061616,85,103,656,36,32767,32767,32767,32767
231125061627,85,106,661,36,32767,32767,32767,32767
231125061638,84,109,657,36,32767,32767,32767,32767
231125061649,84,111,649,36,32767,32767,32767,32767
231125061700,83,112,652,36,32767,32767,32767,32767
231125061712,81,113,659,36,32767,32767,32767,32767
231125061841,73,110,647,35,32767,32767,32767,32767
231125061853,73,109,626,34,32767,32767,32767,32767
231125061904,72,108,632,34,32767,32767,32767,32767
231125061915,72,107,640,34,32767,32767,32767,32767
231125061926,72,107,631,34,32767,32767,32767,32767
231125061937,71,106,632,34,32767,32767,32767,32767
231125061949,71,106,632,34,32767,32767,32767,32767
231125062000,70,106,633,34,32767,32767,32767,32767
231125062011,70,106,635,34,32767,32767,32767,32767
231125062022,70,106,631,34,32767,32767,32767,32767
231125062033,69,106,634,34,32767,32767,32767,32767
231125062045,69,106,633,34,32767,32767,32767,32767
231125062056,68,106,635,34,32767,32767,32767,32767
231125062107,68,106,640,35,32767,32767,32767,32767
231125062118,67,105,655,35,32767,32767,32767,32767
231125062129,66,104,657,36,32767,32767,32767,32767
231125062141,65,103,662,36,32767,32767,32767,32767
231125062152,64,102,656,37,32767,32767,32767,32767
231125062203,63,101,663,37,32767,32767,32767,32767
231125062214,62,100,659,37,32767,32767,32767,32767
231125062344,58,94,657,37,32767,32767,32767,32767
231125062355,57,94,659,37,32767,32767,32767,32767
231125062407,57,94,657,37,32767,32767,32767,32767
231125062418,57,93,655,37,32767,32767,32767,32767
231125062429,57,93,649,37,32767,32767,32767,32767
231125062440,56,93,659,37,32767,32767,32767,32767
231125062451,56,92,656,37,32767,32767,32767,32767
231125062503,55,92,657,37,32767,32767,32767,32767
231125062514,55,92,658,37,32767,32767,32767,32767
231125062525,55,91,658,37,32767,32767,32767,32767
231125062536,55,91,659,37,32767,32767,32767,32767
231125062547,55,91,656,37,32767,32767,32767,32767
231125062559,55,91,660,37,32767,32767,32767,32767
231125062610,55,91,655,37,32767,32767,32767,32767
231125062621,54,90,656,37,32767,32767,32767,32767
231125062632,54,90,662,37,32767,32767,32767,32767
231125062643,54,90,650,37,32767,32767,32767,32767
231125062655,54,90,656,37,32767,32767,32767,32767
231125062706,54,90,661,37,32767,32767,32767,32767
231125062717,54,90,661,37,32767,32767,32767,32767
231125062847,80,100,662,37,32767,32767,32767,32767
231125062858,84,104,665,37,32767,32767,32767,32767
231125062909,86,107,662,37,32767,32767,32767,32767
231125062920,86,111,656,37,32767,32767,32767,32767
231125062932,86,113,666,37,32767,32767,32767,32767
231125062943,85,115,667,37,32767,32767,32767,32767
231125062954,83,115,660,37,32767,32767,32767,32767
231125063005,81,115,665,37,32767,32767,32767,32767
231125063016,80,115,663,37,32767,32767,32767,32767
231125063028,79,115,659,37,32767,32767,32767,32767
231125063039,78,115,661,37,32767,32767,32767,32767
231125063050,77,115,660,37,32767,32767,32767,32767
231125063101,76,114,663,37,32767,32767,32767,32767
231125063112,74,112,656,36,32767,32767,32767,32767
231125063124,73,110,649,36,32767,32767,32767,32767
231125063135,72,109,643,35,32767,32767,32767,32767
231125063146,71,108,636,35,32767,32767,32767,32767
231125063157,71,107,641,34,32767,32767,32767,32767
231125063208,71,107,630,34,32767,32767,32767,32767
231125063220,71,107,638,34,32767,32767,32767,32767
231125063349,67,106,642,34,32767,32767,32767,32767
231125063401,66,105,631,34,32767,32767,32767,32767
231125063412,65,104,650,35,32767,32767,32767,32767
231125063423,65,103,653,36,32767,32767,32767,32767
231125063434,64,102,655,36,32767,32767,32767,32767
231125063445,63,101,659,37,32767,32767,32767,32767
231125063457,62,100,659,37,32767,32767,32767,32767
231125063508,61,99,654,37,32767,32767,32767,32767
231125063519,60,98,661,37,32767,32767,32767,32767
231125063530,59,97,657,37,32767,32767,32767,32767
231125063541,58,96,661,37,32767,32767,32767,32767
231125063553,58,95,665,37,32767,32767,32767,32767
231125063604,57,94,658,37,32767,32767,32767,32767
231125063615,57,94,658,37,32767,32767,32767,32767
231125063626,56,93,661,37,32767,32767,32767,32767
231125063637,56,93,661,37,32767,32767,32767,32767
231125063649,55,92,663,37,32767,32767,32767,32767
231125063700,55,92,655,37,32767,32767,32767,32767
231125063711,55,92,661,37,32767,32767,32767,32767
231125063722,55,92,658,37,32767,32767,32767,32767
231125063841,53,90,660,37,32767,32767,32767,32767
231125063852,52,89,657,37,32767,32767,32767,32767
231125063903,52,88,656,37,32767,32767,32767,32767
231125063914,51,88,651,37,32767,32767,32767,32767
231125063926,51,88,658,37,32767,32767,32767,32767
231125063937,51,88,664,37,32767,32767,32767,32767
231125063948,54,88,656,37,32767,32767,32767,32767
231125063959,57,88,666,37,32767,32767,32767,32767
231125064010,61,88,662,37,32767,32767,32767,32767
231125064022,65,88,668,37,32767,32767,32767,32767
231125064033,69,90,667,37,32767,32767,32767,32767
231125064044,72,92,664,37,32767,32767,32767,32767
231125064055,75,94,662,37,32767,32767,32767,32767
231125064106,78,97,664,37,32767,32767,32767,32767
231125064118,81,101,664,37,32767,32767,32767,32767
231125064129,83,104,661,37,32767,32767,32767,32767
231125064140,83,107,663,37,32767,32767,32767,32767
231125064151,83,110,656,37,32767,32767,32767,32767
231125064202,82,111,659,37,32767,32767,32767,32767
231125064214,80,112,660,37,32767,32767,32767,32767
231125064343,73,111,660,37,32767,32767,32767,32767
231125064354,72,109,659,37,32767,32767,32767,32767
231125064406,71,107,665,37,32767,32767,32767,32767
231125064417,70,106,657,36,32767,32767,32767,32767
231125064428,69,105,656,36,32767,32767,32767,32767
231125064439,68,104,634,35,32767,32767,32767,32767
231125064451,68,104,636,34,32767,32767,32767,32767
231125064502,68,104,635,34,32767,32767,32767,32767
231125064513,68,104,636,34,32767,32767,32767,32767
231125064524,68,104,636,34,32767,32767,32767,32767
231125064535,68,104,633,34,32767,32767,32767,32767
231125064547,68,104,636,34,32767,32767,32767,32767
231125064558,68,104,635,34,32767,32767,32767,32767
231125064609,67,104,629,34,32767,32767,32767,32767
231125064620,67,104,631,34,32767,32767,32767,32767
231125064631,67,104,638,34,32767,32767,32767,32767
231125064643,66,104,636,34,32767,32767,32767,32767
231125064654,65,103,632,34,32767,32767,32767,32767
231125064705,64,101,644,35,32767,32767,32767,32767
231125064716,64,100,647,36,32767,32767,32767,32767
231125064846,58,97,654,37,32767,32767,32767,32767
231125064857,58,96,662,37,32767,32767,32767,32767
231125064908,57,95,660,37,32767,32767,32767,32767
231125064919,57,94,663,37,32767,32767,32767,32767
231125064931,56,93,652,37,32767,32767,32767,32767
231125064942,56,92,657,37,32767,32767,32767,32767
231125064953,55,91,661,37,32767,32767,32767,32767
231125065004,55,91,652,37,32767,32767,32767,32767
231125065015,54,91,655,37,32767,32767,32767,32767
231125065027,54,91,654,37,32767,32767,32767,32767
231125065038,54,91,659,37,32767,32767,32767,32767
231125065049,54,91,664,37,32767,32767,32767,32767
231125065100,54,91,659,37,32767,32767,32767,32767
231125065111,54,91,659,37,32767,32767,32767,32767
231125065123,54,91,661,37,32767,32767,32767,32767
231125065134,54,90,657,37,32767,32767,32767,32767
231125065145,54,90,661,37,32767,32767,32767,32767
231125065156,54,89,659,37,32767,32767,32767,32767
231125065208,58,88,663,37,32767,32767,32767,32767
231125065219,61,88,662,37,32767,32767,32767,32767
231125065348,87,110,666,37,32767,32767,32767,32767
231125065400,86,112,661,37,32767,32767,32767,32767
231125065411,86,113,666,37,32767,32767,32767,32767
231125065422,84,114,665,37,32767,32767,32767,32767
231125065433,82,114,663,37,32767,32767,32767,32767
231125065444,81,114,656,37,32767,32767,32767,32767
231125065456,79,114,665,37,32767,32767,32767,32767
231125065507,78,114,665,37,32767,32767,32767,32767
231125065518,77,114,664,37,32767,32767,32767,32767
231125065529,76,114,661,37,32767,32767,32767,32767
231125065540,75,114,663,37,32767,32767,32767,32767
231125065552,74,114,666,37,32767,32767,32767,32767
231125065603,74,112,660,37,32767,32767,32767,32767
231125065614,73,111,663,37,32767,32767,32767,32767
231125065625,72,109,663,37,32767,32767,32767,32767
231125065636,71,107,659,37,32767,32767,32767,32767
231125065648,70,106,660,37,32767,32767,32767,32767
231125065659,69,105,666,37,32767,32767,32767,32767
231125065710,68,104,662,37,32767,32767,32767,32767
231125065721,67,104,654,36,32767,32767,32767,32767
231125065851,67,104,636,34,32767,32767,32767,32767
231125065902,66,103,633,34,32767,32767,32767,32767
231125065913,65,102,632,34,32767,32767,32767,32767
231125065925,64,101,634,34,32767,32767,32767,32767
231125065936,64,100,634,34,32767,32767,32767,32767
231125065947,63,100,629,34,32767,32767,32767,32767
231125065958,62,100,631,34,32767,32767,32767,32767
231125070009,62,100,648,35,32767,32767,32767,32767
231125070021,62,100,654,36,32767,32767,32767,32767
231125070032,61,100,653,36,32767,32767,32767,32767
231125070043,61,100,658,37,32767,32767,32767,32767
231125070054,61,100,665,37,32767,32767,32767,32767
231125070105,60,100,657,37,32767,32767,32767,32767
231125070117,59,99,659,37,32767,32767,32767,32767
231125070128,59,98,663,37,32767,32767,32767,32767
231125070139,58,96,658,37,32767,32767,32767,32767
231125070150,57,94,654,37,32767,32767,32767,32767
231125070201,57,93,658,37,32767,32767,32767,32767
231125070213,55,92,662,37,32767,32767,32767,32767
231125070224,55,92,655,37,32767,32767,32767,32767
231125070354,54,90,654,37,32767,32767,32767,32767
231125070405,54,89,655,37,32767,32767,32767,32767
231125070416,53,88,655,37,32767,32767,32767,32767
231125070427,52,88,657,37,32767,32767,32767,32767
231125070438,52,88,661,37,32767,32767,32767,32767
231125070450,52,88,660,37,32767,32767,32767,32767
231125070501,52,88,652,37,32767,32767,32767,32767
231125070512,55,88,657,37,32767,32767,32767,32767
231125070523,59,88,656,37,32767,32767,32767,32767
231125070534,62,88,660,37,32767,32767,32767,32767
231125070546,66,88,657,37,32767,32767,32767,32767
231125070557,69,90,661,37,32767,32767,32767,32767
231125070608,72,93,664,37,32767,32767,32767,32767
231125070619,76,96,661,37,32767,32767,32767,32767
231125070630,80,99,664,37,32767,32767,32767,32767
231125070642,83,103,669,37,32767,32767,32767,32767
231125070653,85,106,661,37,32767,32767,32767,32767
231125070704,85,109,663,36,32767,32767,32767,32767
231125070715,84,111,667,36,32767,32767,32767,32767
231125070726,83,112,658,36,32767,32767,32767,32767
231125070856,75,113,662,36,32767,32767,32767,32767
231125070907,74,112,657,36,32767,32767,32767,32767
231125070919,74,110,657,36,32767,32767,32767,32767
231125070930,73,109,659,36,32767,32767,32767,32767
231125070941,71,107,653,36,32767,32767,32767,32767
231125070952,71,106,660,36,32767,32767,32767,32767
231125071003,70,106,662,36,32767,32767,32767,32767
231125071015,69,105,655,36,32767,32767,32767,32767
231125071026,68,105,648,36,32767,32767,32767,32767
231125071037,68,105,648,35,32767,32767,32767,32767
231125071048,68,105,630,34,32767,32767,32767,32767
231125071059,68,105,636,34,32767,32767,32767,32767
231125071111,68,105,632,34,32767,32767,32767,32767
231125071122,68,105,628,34,32767,32767,32767,32767
231125071133,68,105,635,34,32767,32767,32767,32767
231125071144,68,105,634,34,32767,32767,32767,32767
231125071155,68,104,625,34,32767,32767,32767,32767
231125071207,67,103,631,34,32767,32767,32767,32767
231125071218,66,103,631,34,32767,32767,32767,32767
231125071229,65,102,632,34,32767,32767,32767,32767
231125071348,62,101,664,36,32767,32767,32767,32767
231125071359,62,101,655,36,32767,32767,32767,32767
231125071410,61,100,660,36,32767,32767,32767,32767
231125071421,61,99,651,36,32767,32767,32767,32767
231125071432,59,97,652,36,32767,32767,32767,32767
231125071444,59,96,653,36,32767,32767,32767,32767
231125071455,58,94,660,36,32767,32767,32767,32767
231125071506,57,94,653,36,32767,32767,32767,32767
231125071517,57,94,657,36,32767,32767,32767,32767
231125071528,57,94,653,36,32767,32767,32767,32767
231125071540,57,94,653,36,32767,32767,32767,32767
231125071551,57,94,657,36,32767,32767,32767,32767
231125071602,57,94,660,36,32767,32767,32767,32767
231125071613,57,94,660,36,32767,32767,32767,32767
231125071624,57,94,657,36,32767,32767,32767,32767
231125071636,57,93,655,36,32767,32767,32767,32767
231125071647,57,91,653,36,32767,32767,32767,32767
231125071658,56,91,652,36,32767,32767,32767,32767
231125071709,56,90,655,36,32767,32767,32767,32767
231125071720,55,90,649,36,32767,32767,32767,32767
231125071850,55,89,664,36,32767,32767,32767,32767
231125071901,54,88,658,36,32767,32767,32767,32767
231125071912,54,88,657,36,32767,32767,32767,32767
231125071924,57,88,653,36,32767,32767,32767,32767
231125071935,61,88,665,36,32767,32767,32767,32767
231125071946,65,89,658,37,32767,32767,32767,32767
231125071957,69,92,657,37,32767,32767,32767,32767
231125072009,73,95,662,37,32767,32767,32767,32767
231125072020,76,97,659,37,32767,32767,32767,32767
231125072031,80,100,660,37,32767,32767,32767,32767
231125072042,83,103,661,37,32767,32767,32767,32767
231125072053,87,106,664,37,32767,32767,32767,32767
231125072105,87,109,661,37,32767,32767,32767,32767
231125072116,87,112,667,37,32767,32767,32767,32767
231125072127,86,113,663,37,32767,32767,32767,32767
231125072138,84,113,660,37,32767,32767,32767,32767
231125072149,82,114,658,37,32767,32767,32767,32767
231125072201,81,114,663,37,32767,32767,32767,32767
231125072212,80,114,660,37,32767,32767,32767,32767
231125072223,78,114,662,37,32767,32767,32767,32767
231125072353,72,110,637,34,32767,32767,32767,32767
231125072404,72,108,632,34,32767,32767,32767,32767
231125072415,72,107,640,34,32767,32767,32767,32767
231125072426,71,106,638,34,32767,32767,32767,32767
231125072437,71,105,640,34,32767,32767,32767,32767
231125072449,70,105,627,34,32767,32767,32767,32767
231125072500,68,105,632,34,32767,32767,32767,32767
231125072511,68,105,634,34,32767,32767,32767,32767
231125072522,68,105,634,34,32767,32767,32767,32767
231125072533,67,105,631,34,32767,32767,32767,32767
231125072545,67,105,642,34,32767,32767,32767,32767
231125072556,67,105,636,34,32767,32767,32767,32767
231125072607,67,105,642,35,32767,32767,32767,32767
231125072618,66,104,656,36,32767,32767,32767,32767
231125072630,65,103,653,36,32767,32767,32767,32767
231125072641,64,102,657,37,32767,32767,32767,32767
231125072652,63,101,661,37,32767,32767,32767,32767
231125072703,62,100,661,37,32767,32767,32767,32767
231125072714,61,98,659,37,32767,32767,32767,32767
231125072726,60,97,661,37,32767,32767,32767,32767
231125072855,57,95,653,37,32767,32767,32767,32767
231125072906,57,94,657,37,32767,32767,32767,32767
231125072917,57,93,660,37,32767,32767,32767,32767
231125072928,56,92,659,37,32767,32767,32767,32767
231125072940,55,91,660,37,32767,32767,32767,32767
231125072951,55,91,661,37,32767,32767,32767,32767
231125073002,54,90,658,37,32767,32767,32767,32767
231125073013,54,90,646,37,32767,32767,32767,32767
231125073025,53,90,654,37,32767,32767,32767,32767
231125073036,53,90,652,37,32767,32767,32767,32767
231125073047,53,90,659,37,32767,32767,32767,32767
231125073058,53,90,654,37,32767,32767,32767,32767
231125073109,53,90,658,37,32767,32767,32767,32767
231125073120,53,90,659,37,32767,32767,32767,32767
231125073132,53,90,660,37,32767,32767,32767,32767
231125073143,52,88,656,37,32767,32767,32767,32767
231125073154,52,88,660,37,32767,32767,32767,32767
231125073205,54,87,661,37,32767,32767,32767,32767
231125073217,57,87,659,37,32767,32767,32767,32767
231125073228,60,87,665,37,32767,32767,32767,32767
231125073357,85,108,660,37,32767,32767,32767,32767
231125073409,85,111,661,37,32767,32767,32767,32767
231125073420,84,112,663,37,32767,32767,32767,32767
231125073431,83,113,662,37,32767,32767,32767,32767
231125073442,81,113,660,37,32767,32767,32767,32767
231125073453,80,113,663,37,32767,32767,32767,32767
231125073505,78,113,662,37,32767,32767,32767,32767
231125073516,77,113,664,37,32767,32767,32767,32767
231125073527,76,113,662,37,32767,32767,32767,32767
231125073538,75,113,661,37,32767,32767,32767,32767
231125073549,75,113,658,37,32767,32767,32767,32767
231125073601,74,111,661,37,32767,32767,32767,32767
231125073612,73,110,650,36,32767,32767,32767,32767
231125073623,72,108,653,36,32767,32767,32767,32767
231125073634,71,107,649,35,32767,32767,32767,32767
231125073645,71,106,639,35,32767,32767,32767,32767
231125073657,70,105,633,34,32767,32767,32767,32767
231125073708,70,105,632,34,32767,32767,32767,32767
231125073719,70,105,633,34,32767,32767,32767,32767
231125073730,70,105,634,34,32767,32767,32767,32767
231125073900,66,103,632,34,32767,32767,32767,32767
231125073911,65,102,640,35,32767,32767,32767,32767
231125073922,65,101,655,36,32767,32767,32767,32767
231125073934,64,100,659,36,32767,32767,32767,32767
231125073945,63,100,662,37,32767,32767,32767,32767
231125073956,62,100,653,37,32767,32767,32767,32767
231125074007,62,100,663,37,32767,32767,32767,32767
231125074018,61,100,655,37,32767,32767,32767,32767
231125074030,61,100,661,37,32767,32767,32767,32767
231125074041,61,100,657,37,32767,32767,32767,32767
231125074052,61,98,656,37,32767,32767,32767,32767
231125074103,60,97,656,37,32767,32767,32767,32767
231125074114,59,96,663,37,32767,32767,32767,32767
231125074126,58,94,655,37,32767,32767,32767,32767
231125074137,58,94,651,37,32767,32767,32767,32767
231125074148,57,94,658,37,32767,32767,32767,32767
231125074159,57,94,660,37,32767,32767,32767,32767
231125074210,57,94,663,37,32767,32767,32767,32767
231125074222,57,94,656,37,32767,32767,32767,32767
231125074233,57,94,651,37,32767,32767,32767,32767
231125074403,54,90,660,37,32767,32767,32767,32767
231125074414,54,90,658,37,32767,32767,32767,32767
231125074425,54,90,656,37,32767,32767,32767,32767
231125074436,54,90,653,37,32767,32767,32767,32767
231125074447,54,90,657,37,32767,32767,32767,32767
231125074459,54,90,653,37,32767,32767,32767,32767
231125074510,54,90,659,37,32767,32767,32767,32767
231125074521,54,89,655,37,32767,32767,32767,32767
231125074532,54,88,661,37,32767,32767,32767,32767
231125074543,55,88,656,37,32767,32767,32767,32767
231125074555,58,88,661,37,32767,32767,32767,32767
231125074606,61,88,661,37,32767,32767,32767,32767
231125074617,66,90,667,37,32767,32767,32767,32767
231125074628,70,93,660,37,32767,32767,32767,32767
231125074639,74,96,657,37,32767,32767,32767,32767
231125074651,77,99,655,37,32767,32767,32767,32767
231125074702,81,102,667,37,32767,32767,32767,32767
231125074713,85,104,665,37,32767,32767,32767,32767
231125074724,87,107,657,37,32767,32767,32767,32767
231125074735,87,110,662,37,32767,32767,32767,32767
231125074854,78,114,659,36,32767,32767,32767,32767
231125074905,77,114,659,36,32767,32767,32767,32767
231125074916,76,114,648,36,32767,32767,32767,32767
231125074927,75,114,652,36,32767,32767,32767,32767
231125074939,75,113,640,35,32767,32767,32767,32767
231125074950,75,113,641,34,32767,32767,32767,32767
231125075001,75,112,631,34,32767,32767,32767,32767
231125075012,75,112,629,34,32767,32767,32767,32767
231125075024,75,112,628,34,32767,32767,32767,32767
231125075035,74,112,638,34,32767,32767,32767,32767
231125075046,74,111,628,34,32767,32767,32767,32767
231125075057,73,110,629,34,32767,32767,32767,32767
231125075108,72,109,636,34,32767,32767,32767,32767
231125075120,71,107,632,34,32767,32767,32767,32767
231125075131,70,106,630,34,32767,32767,32767,32767
231125075142,69,105,630,34,32767,32767,32767,32767
231125075153,68,105,632,34,32767,32767,32767,32767
231125075204,68,105,638,34,32767,32767,32767,32767
231125075216,68,105,649,35,32767,32767,32767,32767
231125075227,67,105,652,36,32767,32767,32767,32767
231125075356,62,99,659,36,32767,32767,32767,32767
231125075408,61,98,657,36,32767,32767,32767,32767
231125075419,61,97,658,36,32767,32767,32767,32767
231125075430,60,97,656,36,32767,32767,32767,32767
231125075441,59,97,655,36,32767,32767,32767,32767
231125075452,59,97,653,36,32767,32767,32767,32767
231125075504,59,97,647,36,32767,32767,32767,32767
231125075515,59,97,657,36,32767,32767,32767,32767
231125075526,59,97,658,36,32767,32767,32767,32767
231125075537,59,97,654,36,32767,32767,32767,32767
231125075549,59,96,652,36,32767,32767,32767,32767
231125075600,58,95,653,36,32767,32767,32767,32767
231125075611,58,94,649,36,32767,32767,32767,32767
231125075622,57,93,658,36,32767,32767,32767,32767
231125075633,57,92,646,36,32767,32767,32767,32767
231125075645,56,92,646,36,32767,32767,32767,32767
231125075656,56,92,655,36,32767,32767,32767,32767
231125075707,56,92,650,36,32767,32767,32767,32767
231125075718,56,92,651,36,32767,32767,32767,32767
231125075729,56,92,653,36,32767,32767,32767,32767
231125075859,55,90,658,36,32767,32767,32767,32767
231125075910,54,89,652,36,32767,32767,32767,32767
231125075921,54,89,649,36,32767,32767,32767,32767
231125075933,54,89,653,36,32767,32767,32767,32767
231125075944,54,89,647,36,32767,32767,32767,32767
231125075955,53,89,650,36,32767,32767,32767,32767
231125080006,53,89,648,36,32767,32767,32767,32767
231125080017,53,89,656,36,32767,32767,32767,32767
231125080029,53,89,646,36,32767,32767,32767,32767
231125080040,57,89,653,36,32767,32767,32767,32767
231125080051,60,89,651,36,32767,32767,32767,32767
231125080102,63,89,656,36,32767,32767,32767,32767
231125080114,67,89,656,36,32767,32767,32767,32767
231125080125,70,91,656,36,32767,32767,32767,32767
231125080136,73,93,655,36,32767,32767,32767,32767
231125080147,76,97,661,36,32767,32767,32767,32767
231125080158,80,100,665,36,32767,32767,32767,32767
231125080210,83,103,651,36,32767,32767,32767,32767
231125080221,83,107,649,36,32767,32767,32767,32767
231125080232,75,110,646,35,32767,32767,32767,32767
231125080401,60,99,626,34,32767,32767,32767,32767
231125080412,60,97,627,34,32767,32767,32767,32767
231125080424,60,97,626,34,32767,32767,32767,32767
231125080435,60,97,625,34,32767,32767,32767,32767
231125080446,60,97,632,34,32767,32767,32767,32767
231125080457,60,97,636,34,32767,32767,32767,32767
231125080508,60,97,636,35,32767,32767,32767,32767
231125080520,60,97,649,36,32767,32767,32767,32767
231125080531,60,97,647,36,32767,32767,32767,32767
231125080542,59,97,659,36,32767,32767,32767,32767
231125080553,58,96,660,36,32767,32767,32767,32767
231125080605,58,95,654,36,32767,32767,32767,32767
231125080616,57,94,656,36,32767,32767,32767,32767
231125080627,56,93,656,36,32767,32767,32767,32767
231125080638,55,92,657,36,32767,32767,32767,32767
231125080649,55,92,656,36,32767,32767,32767,32767
231125080701,54,92,658,37,32767,32767,32767,32767
231125080712,55,92,650,37,32767,32767,32767,32767
231125080723,60,92,656,37,32767,32767,32767,32767
231125080734,63,92,664,37,32767,32767,32767,32767
231125080904,86,109,660,37,32767,32767,32767,32767
231125080915,86,112,663,37,32767,32767,32767,32767
231125080926,85,113,663,37,32767,32767,32767,32767
231125080938,84,114,663,37,32767,32767,32767,32767
231125080949,82,115,660,37,32767,32767,32767,32767
231125081000,81,115,661,37,32767,32767,32767,32767
231125081011,80,115,662,37,32767,32767,32767,32767
231125081022,79,115,652,37,32767,32767,32767,32767
231125081034,78,115,658,37,32767,32767,32767,32767
231125081045,77,115,655,37,32767,32767,32767,32767
231125081056,77,114,658,37,32767,32767,32767,32767
231125081107,75,112,657,37,32767,32767,32767,32767
231125081118,74,110,663,37,32767,32767,32767,32767
231125081130,73,109,658,37,32767,32767,32767,32767
231125081141,73,108,661,37,32767,32767,32767,32767
231125081152,71,108,661,37,32767,32767,32767,32767
231125081203,71,108,658,37,32767,32767,32767,32767
231125081215,71,108,657,37,32767,32767,32767,32767
